YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,PRODUCT_DESC,VAR_SP,VAR_CM
2008,1,Poland,35-44,231.0,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Portugal,35-44,511.32,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Spain,35-44,504.59,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Sweden,35-44,213.05,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Belgium,all,710.52,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Bulgaria,all,188.78,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,France,all,341.83,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Germany,all,587.38,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Greece,all,122.51,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Lithuania,all,488.12,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Luxembourg,all,64.7,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Netherlands,all,310.25,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Norway,all,155.64,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Poland,all,226.75,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Portugal,all,462.23,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Spain,all,456.8,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Sweden,all,116.17,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Belgium,all,629.73,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Bulgaria,all,380.37,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,France,all,287.2,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Germany,all,437.34,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Greece,all,121.16,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Lithuania,all,402.63,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Luxembourg,all,100.53,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Netherlands,all,177.60999999999999,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Norway,all,220.24,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Poland,all,231.0,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Portugal,all,511.32,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Spain,all,504.59,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2008,1,Sweden,all,213.05,all,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,profit,country
2007,1,Belgium,45-54,40.769999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Bulgaria,45-54,18.32,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,France,45-54,64.39,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Germany,45-54,72.27,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Greece,45-54,35.72,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Lithuania,45-54,38.17,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Luxembourg,45-54,8.05,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Netherlands,45-54,41.24,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Norway,45-54,18.31,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Poland,45-54,39.06,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Portugal,45-54,56.19,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Spain,45-54,36.72,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Sweden,45-54,36.29,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Belgium,45-54,58.26,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Bulgaria,45-54,82.02,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,France,45-54,86.93,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Germany,45-54,84.66,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Greece,45-54,23.46,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Lithuania,45-54,127.03,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Luxembourg,45-54,10.4,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Netherlands,45-54,57.82,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Norway,45-54,21.95,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Poland,45-54,49.08,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Portugal,45-54,86.94,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Spain,45-54,63.99,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Sweden,45-54,52.839999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Belgium,all,40.769999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Bulgaria,all,18.32,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,France,all,64.39,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Germany,all,72.27,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Greece,all,35.72,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Lithuania,all,38.17,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Luxembourg,all,8.05,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Netherlands,all,41.24,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Norway,all,18.31,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Poland,all,39.06,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Portugal,all,56.19,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Spain,all,36.72,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Sweden,all,36.29,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Belgium,all,58.26,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Bulgaria,all,82.02,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,France,all,86.93,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Germany,all,84.66,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Greece,all,23.46,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Lithuania,all,127.03,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Luxembourg,all,10.4,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Netherlands,all,57.82,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Norway,all,21.95,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Poland,all,49.08,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Portugal,all,86.94,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Spain,all,63.99,all,DRY FOOD,GROCERY,BUTTER,profit,country
2008,1,Sweden,all,52.839999999999996,all,DRY FOOD,GROCERY,BUTTER,profit,country
2007,1,Belgium,45-54,525.97,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Bulgaria,45-54,248.2,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,France,45-54,395.73,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Germany,45-54,412.02,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Greece,45-54,69.8,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Lithuania,45-54,539.95,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Luxembourg,45-54,58.26,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Netherlands,45-54,280.39,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Norway,45-54,274.33,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Poland,45-54,313.99,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Portugal,45-54,393.92,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Spain,45-54,471.16,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Sweden,45-54,166.13,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Belgium,45-54,500.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Bulgaria,45-54,415.09,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,France,45-54,383.41,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Germany,45-54,327.53000000000003,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Greece,45-54,103.84,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Lithuania,45-54,653.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Luxembourg,45-54,20.96,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Netherlands,45-54,228.36,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Norway,45-54,168.51,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Poland,45-54,377.84,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Portugal,45-54,444.21,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Spain,45-54,571.69,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Sweden,45-54,130.17,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Belgium,all,525.97,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Bulgaria,all,248.2,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,France,all,395.73,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Germany,all,412.02,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Greece,all,69.8,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Lithuania,all,539.95,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Luxembourg,all,58.26,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Netherlands,all,280.39,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Norway,all,274.33,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Poland,all,313.99,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Portugal,all,393.92,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Spain,all,471.16,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Sweden,all,166.13,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Belgium,all,500.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Bulgaria,all,415.09,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,France,all,383.41,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Germany,all,327.53000000000003,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Greece,all,103.84,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Lithuania,all,653.12,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Luxembourg,all,20.96,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Netherlands,all,228.36,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Norway,all,168.51,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Poland,all,377.84,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Portugal,all,444.21,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Spain,all,571.69,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2008,1,Sweden,all,130.17,all,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),profit,country
2007,1,Belgium,45-54,798.77,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Bulgaria,45-54,160.55,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,France,45-54,848.65,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Germany,45-54,699.96,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Greece,45-54,220.12,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Lithuania,45-54,992.93,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Luxembourg,45-54,77.13,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Netherlands,45-54,563.15,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Norway,45-54,250.03,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Poland,45-54,437.14,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Portugal,45-54,707.54,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Spain,45-54,951.04,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Sweden,45-54,691.92,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Belgium,45-54,976.17,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Bulgaria,45-54,436.84,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,France,45-54,1150.55,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Germany,45-54,769.72,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Greece,45-54,229.26,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Lithuania,45-54,1062.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Luxembourg,45-54,73.09,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Netherlands,45-54,761.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Norway,45-54,255.03,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Poland,45-54,623.8,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Portugal,45-54,946.98,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Spain,45-54,1386.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Sweden,45-54,740.04,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Belgium,all,798.77,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Bulgaria,all,160.55,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,France,all,848.65,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Germany,all,699.96,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Greece,all,220.12,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Lithuania,all,992.93,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Luxembourg,all,77.13,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Netherlands,all,563.15,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Norway,all,250.03,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Poland,all,437.14,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Portugal,all,707.54,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Spain,all,951.04,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Sweden,all,691.92,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Belgium,all,976.17,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Bulgaria,all,436.84,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,France,all,1150.55,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Germany,all,769.72,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Greece,all,229.26,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Lithuania,all,1062.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Luxembourg,all,73.09,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Netherlands,all,761.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Norway,all,255.03,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Poland,all,623.8,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Portugal,all,946.98,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Spain,all,1386.16,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2008,1,Sweden,all,740.04,all,FRESH FOOD,MEAT,PRIMAL,profit,country
2007,1,Belgium,45-54,24.48,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Bulgaria,45-54,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,France,45-54,35.82,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Germany,45-54,17.91,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Greece,45-54,11.04,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Lithuania,45-54,34.22,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Luxembourg,45-54,19.68,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Netherlands,45-54,52.8,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Norway,45-54,18.38,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Poland,45-54,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Portugal,45-54,27.509999999999998,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Spain,45-54,66.78,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Sweden,45-54,31.5,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Belgium,45-54,24.48,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Bulgaria,45-54,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,France,45-54,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Germany,45-54,29.09,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Greece,45-54,10.08,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Lithuania,45-54,31.97,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Luxembourg,45-54,11.04,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Netherlands,45-54,36.15,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Norway,45-54,25.439999999999998,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Poland,45-54,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Portugal,45-54,52.29,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Spain,45-54,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Sweden,45-54,18.38,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Belgium,all,24.48,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Bulgaria,all,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,France,all,35.82,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Germany,all,17.91,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Greece,all,11.04,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Lithuania,all,34.22,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Luxembourg,all,19.68,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Netherlands,all,52.8,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Norway,all,18.38,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Poland,all,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Portugal,all,27.509999999999998,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Spain,all,66.78,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Sweden,all,31.5,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Belgium,all,24.48,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Bulgaria,all,15.84,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,France,all,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Germany,all,29.09,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Greece,all,10.08,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Lithuania,all,31.97,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Luxembourg,all,11.04,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Netherlands,all,36.15,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Norway,all,25.439999999999998,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Poland,all,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Portugal,all,52.29,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Spain,all,20.45,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2008,1,Sweden,all,18.38,all,FRESH FOOD,MEAT-PCKGD,ENTREES,profit,country
2007,1,Belgium,45-54,85.69,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Bulgaria,45-54,21.43,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,France,45-54,58.08,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Germany,45-54,36.67,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Greece,45-54,7.96,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Lithuania,45-54,41.42,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Luxembourg,45-54,3.16,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Netherlands,45-54,31.880000000000003,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Norway,45-54,26.92,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Poland,45-54,24.34,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Portugal,45-54,41.44,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Spain,45-54,63.18,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Sweden,45-54,59.77,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Belgium,45-54,52.120000000000005,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Bulgaria,45-54,24.5,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,France,45-54,56.53,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Germany,45-54,44.63,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Greece,45-54,13.16,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Lithuania,45-54,59.33,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Luxembourg,45-54,4.36,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Netherlands,45-54,50.22,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Norway,45-54,20.93,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Poland,45-54,24.53,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Portugal,45-54,75.48,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Spain,45-54,60.96,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2008,1,Sweden,45-54,38.39,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Belgium,all,85.69,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Bulgaria,all,21.43,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,France,all,58.08,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Germany,all,36.67,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Greece,all,7.96,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Lithuania,all,41.42,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Luxembourg,all,3.16,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Netherlands,all,31.880000000000003,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
2007,1,Norway,all,26.92,all,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,profit,country
